date,province,district_or_city,scenario,rainfall_mm
2078-05,KPK,Peshawar,ssp245,169.7
2078-06,KPK,Peshawar,ssp245,147.0
2078-07,KPK,Peshawar,ssp245,134.3
2078-08,KPK,Peshawar,ssp245,129.1
2078-09,KPK,Peshawar,ssp245,95.6
2078-10,KPK,Peshawar,ssp245,88.8
2078-11,KPK,Peshawar,ssp245,90.2
2078-12,KPK,Peshawar,ssp245,117.5
2079-01,KPK,Peshawar,ssp245,129.4
2079-02,KPK,Peshawar,ssp245,162.6
2079-03,KPK,Peshawar,ssp245,170.5
2079-04,KPK,Peshawar,ssp245,191.5
2079-05,KPK,Peshawar,ssp245,177.6
2079-06,KPK,Peshawar,ssp245,161.6
2079-07,KPK,Peshawar,ssp245,126.4
2079-08,KPK,Peshawar,ssp245,116.7
2079-09,KPK,Peshawar,ssp245,103.8
2079-10,KPK,Peshawar,ssp245,98.6
2079-11,KPK,Peshawar,ssp245,104.3
2079-12,KPK,Peshawar,ssp245,117.8
2080-01,KPK,Peshawar,ssp245,128.7
2080-02,KPK,Peshawar,ssp245,140.0
2080-03,KPK,Peshawar,ssp245,165.2
2080-04,KPK,Peshawar,ssp245,187.3
2080-05,KPK,Peshawar,ssp245,180.1
2080-06,KPK,Peshawar,ssp245,167.7
2080-07,KPK,Peshawar,ssp245,140.7
2080-08,KPK,Peshawar,ssp245,119.2
2080-09,KPK,Peshawar,ssp245,102.5
2080-10,KPK,Peshawar,ssp245,83.7
2080-11,KPK,Peshawar,ssp245,103.9
2080-12,KPK,Peshawar,ssp245,112.8
2081-01,KPK,Peshawar,ssp245,134.0
2081-02,KPK,Peshawar,ssp245,151.9
2081-03,KPK,Peshawar,ssp245,174.2
2081-04,KPK,Peshawar,ssp245,187.5
2081-05,KPK,Peshawar,ssp245,181.1
2081-06,KPK,Peshawar,ssp245,152.3
2081-07,KPK,Peshawar,ssp245,141.0
2081-08,KPK,Peshawar,ssp245,117.9
2081-09,KPK,Peshawar,ssp245,87.8
2081-10,KPK,Peshawar,ssp245,105.1
2081-11,KPK,Peshawar,ssp245,98.5
2081-12,KPK,Peshawar,ssp245,123.3
2082-01,KPK,Peshawar,ssp245,133.5
2082-02,KPK,Peshawar,ssp245,166.5
2082-03,KPK,Peshawar,ssp245,185.4
2082-04,KPK,Peshawar,ssp245,183.4
2082-05,KPK,Peshawar,ssp245,180.1
2082-06,KPK,Peshawar,ssp245,155.7
2082-07,KPK,Peshawar,ssp245,137.6
2082-08,KPK,Peshawar,ssp245,110.8
2082-09,KPK,Peshawar,ssp245,112.4
2082-10,KPK,Peshawar,ssp245,108.0
2082-11,KPK,Peshawar,ssp245,100.8
2082-12,KPK,Peshawar,ssp245,120.0
2083-01,KPK,Peshawar,ssp245,135.4
2083-02,KPK,Peshawar,ssp245,151.3
2083-03,KPK,Peshawar,ssp245,172.7
2083-04,KPK,Peshawar,ssp245,173.1
2083-05,KPK,Peshawar,ssp245,161.9
2083-06,KPK,Peshawar,ssp245,164.0
2083-07,KPK,Peshawar,ssp245,133.4
2083-08,KPK,Peshawar,ssp245,120.1
2083-09,KPK,Peshawar,ssp245,84.8
2083-10,KPK,Peshawar,ssp245,100.5
2083-11,KPK,Peshawar,ssp245,100.1
2083-12,KPK,Peshawar,ssp245,115.9
2084-01,KPK,Peshawar,ssp245,148.2
2084-02,KPK,Peshawar,ssp245,161.4
2084-03,KPK,Peshawar,ssp245,180.0
2084-04,KPK,Peshawar,ssp245,183.7
2084-05,KPK,Peshawar,ssp245,181.5
2084-06,KPK,Peshawar,ssp245,156.6
2084-07,KPK,Peshawar,ssp245,141.9
2084-08,KPK,Peshawar,ssp245,119.5
2084-09,KPK,Peshawar,ssp245,111.7
2084-10,KPK,Peshawar,ssp245,96.3
2084-11,KPK,Peshawar,ssp245,112.2
2084-12,KPK,Peshawar,ssp245,125.7
2085-01,KPK,Peshawar,ssp245,138.0
2085-02,KPK,Peshawar,ssp245,168.9
2085-03,KPK,Peshawar,ssp245,175.5
2085-04,KPK,Peshawar,ssp245,179.3
2085-05,KPK,Peshawar,ssp245,172.6
2085-06,KPK,Peshawar,ssp245,155.4
2085-07,KPK,Peshawar,ssp245,145.4
2085-08,KPK,Peshawar,ssp245,120.8
2085-09,KPK,Peshawar,ssp245,104.8
2085-10,KPK,Peshawar,ssp245,108.3
2085-11,KPK,Peshawar,ssp245,114.1
2085-12,KPK,Peshawar,ssp245,123.5
2086-01,KPK,Peshawar,ssp245,128.5
2086-02,KPK,Peshawar,ssp245,168.0
2086-03,KPK,Peshawar,ssp245,164.4
2086-04,KPK,Peshawar,ssp245,178.3
2086-05,KPK,Peshawar,ssp245,178.5
2086-06,KPK,Peshawar,ssp245,176.5
2086-07,KPK,Peshawar,ssp245,124.8
2086-08,KPK,Peshawar,ssp245,111.4
2086-09,KPK,Peshawar,ssp245,102.6
2086-10,KPK,Peshawar,ssp245,108.0
2086-11,KPK,Peshawar,ssp245,95.7
2086-12,KPK,Peshawar,ssp245,117.4
2087-01,KPK,Peshawar,ssp245,153.8
2087-02,KPK,Peshawar,ssp245,172.1
2087-03,KPK,Peshawar,ssp245,175.8
2087-04,KPK,Peshawar,ssp245,194.0
2087-05,KPK,Peshawar,ssp245,181.3
2087-06,KPK,Peshawar,ssp245,158.6
2087-07,KPK,Peshawar,ssp245,139.4
2087-08,KPK,Peshawar,ssp245,119.4
2087-09,KPK,Peshawar,ssp245,100.8
2087-10,KPK,Peshawar,ssp245,107.2
2087-11,KPK,Peshawar,ssp245,117.1
2087-12,KPK,Peshawar,ssp245,113.4
2088-01,KPK,Peshawar,ssp245,150.5
2088-02,KPK,Peshawar,ssp245,158.1
2088-03,KPK,Peshawar,ssp245,180.9
2088-04,KPK,Peshawar,ssp245,189.5
2088-05,KPK,Peshawar,ssp245,189.5
2088-06,KPK,Peshawar,ssp245,166.3
2088-07,KPK,Peshawar,ssp245,147.8
2088-08,KPK,Peshawar,ssp245,137.7
2088-09,KPK,Peshawar,ssp245,122.5
2088-10,KPK,Peshawar,ssp245,112.7
2088-11,KPK,Peshawar,ssp245,116.0
2088-12,KPK,Peshawar,ssp245,129.4
2089-01,KPK,Peshawar,ssp245,159.0
2089-02,KPK,Peshawar,ssp245,172.9
2089-03,KPK,Peshawar,ssp245,177.2
2089-04,KPK,Peshawar,ssp245,188.9
2089-05,KPK,Peshawar,ssp245,185.8
2089-06,KPK,Peshawar,ssp245,156.7
2089-07,KPK,Peshawar,ssp245,142.4
2089-08,KPK,Peshawar,ssp245,139.3
2089-09,KPK,Peshawar,ssp245,102.2
2089-10,KPK,Peshawar,ssp245,109.5
2089-11,KPK,Peshawar,ssp245,113.6
2089-12,KPK,Peshawar,ssp245,133.9
2090-01,KPK,Peshawar,ssp245,141.3
2090-02,KPK,Peshawar,ssp245,162.1
2090-03,KPK,Peshawar,ssp245,183.8
2090-04,KPK,Peshawar,ssp245,184.2
2090-05,KPK,Peshawar,ssp245,195.5
2090-06,KPK,Peshawar,ssp245,169.9
2090-07,KPK,Peshawar,ssp245,154.4
2090-08,KPK,Peshawar,ssp245,119.4
2090-09,KPK,Peshawar,ssp245,116.5
2090-10,KPK,Peshawar,ssp245,125.7
2090-11,KPK,Peshawar,ssp245,111.7
2090-12,KPK,Peshawar,ssp245,118.8
2091-01,KPK,Peshawar,ssp245,157.0
2091-02,KPK,Peshawar,ssp245,165.4
2091-03,KPK,Peshawar,ssp245,174.4
2091-04,KPK,Peshawar,ssp245,181.3
2091-05,KPK,Peshawar,ssp245,175.4
2091-06,KPK,Peshawar,ssp245,173.4
2091-07,KPK,Peshawar,ssp245,142.2
2091-08,KPK,Peshawar,ssp245,121.4
2091-09,KPK,Peshawar,ssp245,110.1
2091-10,KPK,Peshawar,ssp245,110.7
2091-11,KPK,Peshawar,ssp245,120.0
2091-12,KPK,Peshawar,ssp245,137.9
2092-01,KPK,Peshawar,ssp245,146.6
2092-02,KPK,Peshawar,ssp245,177.9
2092-03,KPK,Peshawar,ssp245,179.2
2092-04,KPK,Peshawar,ssp245,204.2
2092-05,KPK,Peshawar,ssp245,190.3
2092-06,KPK,Peshawar,ssp245,172.4
2092-07,KPK,Peshawar,ssp245,137.4
2092-08,KPK,Peshawar,ssp245,136.5
2092-09,KPK,Peshawar,ssp245,110.3
2092-10,KPK,Peshawar,ssp245,103.7
2092-11,KPK,Peshawar,ssp245,107.7
2092-12,KPK,Peshawar,ssp245,124.7
2093-01,KPK,Peshawar,ssp245,154.0
2093-02,KPK,Peshawar,ssp245,174.3
2093-03,KPK,Peshawar,ssp245,186.7
2093-04,KPK,Peshawar,ssp245,206.4
2093-05,KPK,Peshawar,ssp245,176.8
2093-06,KPK,Peshawar,ssp245,173.5
2093-07,KPK,Peshawar,ssp245,140.4
2093-08,KPK,Peshawar,ssp245,134.3
2093-09,KPK,Peshawar,ssp245,119.3
2093-10,KPK,Peshawar,ssp245,110.4
2093-11,KPK,Peshawar,ssp245,118.9
2093-12,KPK,Peshawar,ssp245,134.8
2094-01,KPK,Peshawar,ssp245,154.9
2094-02,KPK,Peshawar,ssp245,161.3
2094-03,KPK,Peshawar,ssp245,194.0
2094-04,KPK,Peshawar,ssp245,206.4
2094-05,KPK,Peshawar,ssp245,196.1
2094-06,KPK,Peshawar,ssp245,170.3
2094-07,KPK,Peshawar,ssp245,166.8
2094-08,KPK,Peshawar,ssp245,132.8
2094-09,KPK,Peshawar,ssp245,124.9
2094-10,KPK,Peshawar,ssp245,115.6
2094-11,KPK,Peshawar,ssp245,127.1
2094-12,KPK,Peshawar,ssp245,119.0
2095-01,KPK,Peshawar,ssp245,146.0
2095-02,KPK,Peshawar,ssp245,177.0
2095-03,KPK,Peshawar,ssp245,186.4
2095-04,KPK,Peshawar,ssp245,191.0
2095-05,KPK,Peshawar,ssp245,200.0
2095-06,KPK,Peshawar,ssp245,168.9
2095-07,KPK,Peshawar,ssp245,155.0
2095-08,KPK,Peshawar,ssp245,134.8
2095-09,KPK,Peshawar,ssp245,115.0
2095-10,KPK,Peshawar,ssp245,93.4
2095-11,KPK,Peshawar,ssp245,102.6
2095-12,KPK,Peshawar,ssp245,130.2
2096-01,KPK,Peshawar,ssp245,170.0
2096-02,KPK,Peshawar,ssp245,168.3
2096-03,KPK,Peshawar,ssp245,189.0
2096-04,KPK,Peshawar,ssp245,210.8
2096-05,KPK,Peshawar,ssp245,189.6
2096-06,KPK,Peshawar,ssp245,178.1
2096-07,KPK,Peshawar,ssp245,155.9
2096-08,KPK,Peshawar,ssp245,126.4
2096-09,KPK,Peshawar,ssp245,111.1
2096-10,KPK,Peshawar,ssp245,108.4
2096-11,KPK,Peshawar,ssp245,117.8
2096-12,KPK,Peshawar,ssp245,127.5
2097-01,KPK,Peshawar,ssp245,150.2
2097-02,KPK,Peshawar,ssp245,176.9
2097-03,KPK,Peshawar,ssp245,199.4
2097-04,KPK,Peshawar,ssp245,214.0
2097-05,KPK,Peshawar,ssp245,184.8
2097-06,KPK,Peshawar,ssp245,177.4
2097-07,KPK,Peshawar,ssp245,146.9
2097-08,KPK,Peshawar,ssp245,129.0
2097-09,KPK,Peshawar,ssp245,105.4
2097-10,KPK,Peshawar,ssp245,126.5
2097-11,KPK,Peshawar,ssp245,115.6
2097-12,KPK,Peshawar,ssp245,141.5
2098-01,KPK,Peshawar,ssp245,146.8
2098-02,KPK,Peshawar,ssp245,157.7
2098-03,KPK,Peshawar,ssp245,204.3
2098-04,KPK,Peshawar,ssp245,184.3
2098-05,KPK,Peshawar,ssp245,183.3
2098-06,KPK,Peshawar,ssp245,185.4
2098-07,KPK,Peshawar,ssp245,156.1
2098-08,KPK,Peshawar,ssp245,133.3
2098-09,KPK,Peshawar,ssp245,130.0
2098-10,KPK,Peshawar,ssp245,112.0
2098-11,KPK,Peshawar,ssp245,126.0
2098-12,KPK,Peshawar,ssp245,125.6
2099-01,KPK,Peshawar,ssp245,166.9
2099-02,KPK,Peshawar,ssp245,172.5
2099-03,KPK,Peshawar,ssp245,193.4
2099-04,KPK,Peshawar,ssp245,192.1
2099-05,KPK,Peshawar,ssp245,185.9
2099-06,KPK,Peshawar,ssp245,174.9
2099-07,KPK,Peshawar,ssp245,163.5
2099-08,KPK,Peshawar,ssp245,133.8
2099-09,KPK,Peshawar,ssp245,122.1
2099-10,KPK,Peshawar,ssp245,111.5
2099-11,KPK,Peshawar,ssp245,131.0
2099-12,KPK,Peshawar,ssp245,124.8
2100-01,KPK,Peshawar,ssp245,144.0
2100-02,KPK,Peshawar,ssp245,188.6
2100-03,KPK,Peshawar,ssp245,176.3
2100-04,KPK,Peshawar,ssp245,211.9
2100-05,KPK,Peshawar,ssp245,193.0
2100-06,KPK,Peshawar,ssp245,181.4
2100-07,KPK,Peshawar,ssp245,159.9
2100-08,KPK,Peshawar,ssp245,131.6
2100-09,KPK,Peshawar,ssp245,125.6
2100-10,KPK,Peshawar,ssp245,131.8
2100-11,KPK,Peshawar,ssp245,131.2
2100-12,KPK,Peshawar,ssp245,131.5
2015-01,KPK,Peshawar,ssp585,85.5
2015-02,KPK,Peshawar,ssp585,86.6
2015-03,KPK,Peshawar,ssp585,109.7
2015-04,KPK,Peshawar,ssp585,118.4
2015-05,KPK,Peshawar,ssp585,122.0
2015-06,KPK,Peshawar,ssp585,85.4
2015-07,KPK,Peshawar,ssp585,84.7
2015-08,KPK,Peshawar,ssp585,52.1
2015-09,KPK,Peshawar,ssp585,27.0
2015-10,KPK,Peshawar,ssp585,43.2
2015-11,KPK,Peshawar,ssp585,37.3
2015-12,KPK,Peshawar,ssp585,39.7
2016-01,KPK,Peshawar,ssp585,83.5
2016-02,KPK,Peshawar,ssp585,84.0
2016-03,KPK,Peshawar,ssp585,110.1
2016-04,KPK,Peshawar,ssp585,109.7
2016-05,KPK,Peshawar,ssp585,106.8
2016-06,KPK,Peshawar,ssp585,107.4
2016-07,KPK,Peshawar,ssp585,83.0
2016-08,KPK,Peshawar,ssp585,44.8
2016-09,KPK,Peshawar,ssp585,40.3
2016-10,KPK,Peshawar,ssp585,37.3
2016-11,KPK,Peshawar,ssp585,53.5
2016-12,KPK,Peshawar,ssp585,61.5
2017-01,KPK,Peshawar,ssp585,68.7
2017-02,KPK,Peshawar,ssp585,89.0
2017-03,KPK,Peshawar,ssp585,120.3
2017-04,KPK,Peshawar,ssp585,126.8
2017-05,KPK,Peshawar,ssp585,110.2
2017-06,KPK,Peshawar,ssp585,95.0
2017-07,KPK,Peshawar,ssp585,83.7
2017-08,KPK,Peshawar,ssp585,61.2
2017-09,KPK,Peshawar,ssp585,22.3
2017-10,KPK,Peshawar,ssp585,36.2
2017-11,KPK,Peshawar,ssp585,50.8
2017-12,KPK,Peshawar,ssp585,47.3
2018-01,KPK,Peshawar,ssp585,87.5
2018-02,KPK,Peshawar,ssp585,91.0
2018-03,KPK,Peshawar,ssp585,118.5
2018-04,KPK,Peshawar,ssp585,115.3
2018-05,KPK,Peshawar,ssp585,103.6
2018-06,KPK,Peshawar,ssp585,103.6
2018-07,KPK,Peshawar,ssp585,80.3
2018-08,KPK,Peshawar,ssp585,73.0
2018-09,KPK,Peshawar,ssp585,52.3
2018-10,KPK,Peshawar,ssp585,27.1
2018-11,KPK,Peshawar,ssp585,48.5
2018-12,KPK,Peshawar,ssp585,69.2
2019-01,KPK,Peshawar,ssp585,89.0
2019-02,KPK,Peshawar,ssp585,118.2
2019-03,KPK,Peshawar,ssp585,134.3
2019-04,KPK,Peshawar,ssp585,118.2
2019-05,KPK,Peshawar,ssp585,121.7
2019-06,KPK,Peshawar,ssp585,123.2
2019-07,KPK,Peshawar,ssp585,93.3
2019-08,KPK,Peshawar,ssp585,56.7
2019-09,KPK,Peshawar,ssp585,34.7
2019-10,KPK,Peshawar,ssp585,29.0
2019-11,KPK,Peshawar,ssp585,52.8
2019-12,KPK,Peshawar,ssp585,61.9
2020-01,KPK,Peshawar,ssp585,82.2
2020-02,KPK,Peshawar,ssp585,99.8
2020-03,KPK,Peshawar,ssp585,112.9
2020-04,KPK,Peshawar,ssp585,130.7
2020-05,KPK,Peshawar,ssp585,120.0
2020-06,KPK,Peshawar,ssp585,108.7
2020-07,KPK,Peshawar,ssp585,71.1
2020-08,KPK,Peshawar,ssp585,78.6
2020-09,KPK,Peshawar,ssp585,58.5
2020-10,KPK,Peshawar,ssp585,52.2
2020-11,KPK,Peshawar,ssp585,32.2
2020-12,KPK,Peshawar,ssp585,71.8
2021-01,KPK,Peshawar,ssp585,73.6
2021-02,KPK,Peshawar,ssp585,109.8
2021-03,KPK,Peshawar,ssp585,131.1
2021-04,KPK,Peshawar,ssp585,136.1
2021-05,KPK,Peshawar,ssp585,127.8
2021-06,KPK,Peshawar,ssp585,122.0
2021-07,KPK,Peshawar,ssp585,87.6
2021-08,KPK,Peshawar,ssp585,59.0
2021-09,KPK,Peshawar,ssp585,46.2
2021-10,KPK,Peshawar,ssp585,45.3
2021-11,KPK,Peshawar,ssp585,57.7
2021-12,KPK,Peshawar,ssp585,57.4
2022-01,KPK,Peshawar,ssp585,93.7
2022-02,KPK,Peshawar,ssp585,107.7
2022-03,KPK,Peshawar,ssp585,119.5
2022-04,KPK,Peshawar,ssp585,121.3
2022-05,KPK,Peshawar,ssp585,119.7
2022-06,KPK,Peshawar,ssp585,111.0
2022-07,KPK,Peshawar,ssp585,86.3
2022-08,KPK,Peshawar,ssp585,73.5
2022-09,KPK,Peshawar,ssp585,39.0
2022-10,KPK,Peshawar,ssp585,34.8
2022-11,KPK,Peshawar,ssp585,44.0
2022-12,KPK,Peshawar,ssp585,76.9
2023-01,KPK,Peshawar,ssp585,87.6
2023-02,KPK,Peshawar,ssp585,109.9
2023-03,KPK,Peshawar,ssp585,129.8
2023-04,KPK,Peshawar,ssp585,136.0
2023-05,KPK,Peshawar,ssp585,120.9
2023-06,KPK,Peshawar,ssp585,98.5
2023-07,KPK,Peshawar,ssp585,86.6
2023-08,KPK,Peshawar,ssp585,56.4
2023-09,KPK,Peshawar,ssp585,53.4
2023-10,KPK,Peshawar,ssp585,42.2
2023-11,KPK,Peshawar,ssp585,56.5
2023-12,KPK,Peshawar,ssp585,71.1
2024-01,KPK,Peshawar,ssp585,87.4
2024-02,KPK,Peshawar,ssp585,116.5
2024-03,KPK,Peshawar,ssp585,149.9
2024-04,KPK,Peshawar,ssp585,117.2
2024-05,KPK,Peshawar,ssp585,146.8
2024-06,KPK,Peshawar,ssp585,103.9
2024-07,KPK,Peshawar,ssp585,80.2
2024-08,KPK,Peshawar,ssp585,62.8
2024-09,KPK,Peshawar,ssp585,61.6
2024-10,KPK,Peshawar,ssp585,51.9
2024-11,KPK,Peshawar,ssp585,50.8
2024-12,KPK,Peshawar,ssp585,66.4
2025-01,KPK,Peshawar,ssp585,85.9
2025-02,KPK,Peshawar,ssp585,117.8
2025-03,KPK,Peshawar,ssp585,138.6
2025-04,KPK,Peshawar,ssp585,131.9
2025-05,KPK,Peshawar,ssp585,123.0
2025-06,KPK,Peshawar,ssp585,110.5
2025-07,KPK,Peshawar,ssp585,74.0
2025-08,KPK,Peshawar,ssp585,71.9
2025-09,KPK,Peshawar,ssp585,60.4
2025-10,KPK,Peshawar,ssp585,48.8
2025-11,KPK,Peshawar,ssp585,53.4
2025-12,KPK,Peshawar,ssp585,82.1
2026-01,KPK,Peshawar,ssp585,96.3
2026-02,KPK,Peshawar,ssp585,117.8
2026-03,KPK,Peshawar,ssp585,134.1
2026-04,KPK,Peshawar,ssp585,136.9
2026-05,KPK,Peshawar,ssp585,141.1
2026-06,KPK,Peshawar,ssp585,104.0
2026-07,KPK,Peshawar,ssp585,94.4
2026-08,KPK,Peshawar,ssp585,55.3
2026-09,KPK,Peshawar,ssp585,55.5
2026-10,KPK,Peshawar,ssp585,69.9
2026-11,KPK,Peshawar,ssp585,48.7
2026-12,KPK,Peshawar,ssp585,65.5
2027-01,KPK,Peshawar,ssp585,94.8
2027-02,KPK,Peshawar,ssp585,123.4
2027-03,KPK,Peshawar,ssp585,137.3
2027-04,KPK,Peshawar,ssp585,132.9
2027-05,KPK,Peshawar,ssp585,145.9
2027-06,KPK,Peshawar,ssp585,116.4
2027-07,KPK,Peshawar,ssp585,105.6
2027-08,KPK,Peshawar,ssp585,88.7
2027-09,KPK,Peshawar,ssp585,52.6
2027-10,KPK,Peshawar,ssp585,42.9
2027-11,KPK,Peshawar,ssp585,65.3
2027-12,KPK,Peshawar,ssp585,77.8
2028-01,KPK,Peshawar,ssp585,97.4
2028-02,KPK,Peshawar,ssp585,120.2
2028-03,KPK,Peshawar,ssp585,132.5
2028-04,KPK,Peshawar,ssp585,151.9
2028-05,KPK,Peshawar,ssp585,109.0
2028-06,KPK,Peshawar,ssp585,129.0
2028-07,KPK,Peshawar,ssp585,100.1
2028-08,KPK,Peshawar,ssp585,76.3
2028-09,KPK,Peshawar,ssp585,54.3
2028-10,KPK,Peshawar,ssp585,67.0
2028-11,KPK,Peshawar,ssp585,53.1
2028-12,KPK,Peshawar,ssp585,78.8
2029-01,KPK,Peshawar,ssp585,108.1
2029-02,KPK,Peshawar,ssp585,106.1
2029-03,KPK,Peshawar,ssp585,137.6
2029-04,KPK,Peshawar,ssp585,143.3
2029-05,KPK,Peshawar,ssp585,138.8
2029-06,KPK,Peshawar,ssp585,116.5
2029-07,KPK,Peshawar,ssp585,104.5
2029-08,KPK,Peshawar,ssp585,87.5
2029-09,KPK,Peshawar,ssp585,61.5
2029-10,KPK,Peshawar,ssp585,75.6
2029-11,KPK,Peshawar,ssp585,54.9
2029-12,KPK,Peshawar,ssp585,74.0
2030-01,KPK,Peshawar,ssp585,110.3
2030-02,KPK,Peshawar,ssp585,119.6
2030-03,KPK,Peshawar,ssp585,129.0
2030-04,KPK,Peshawar,ssp585,138.8
2030-05,KPK,Peshawar,ssp585,149.4
2030-06,KPK,Peshawar,ssp585,128.5
2030-07,KPK,Peshawar,ssp585,93.7
2030-08,KPK,Peshawar,ssp585,65.4
2030-09,KPK,Peshawar,ssp585,77.9
2030-10,KPK,Peshawar,ssp585,62.3
2030-11,KPK,Peshawar,ssp585,62.5
2030-12,KPK,Peshawar,ssp585,73.8
2031-01,KPK,Peshawar,ssp585,85.2
2031-02,KPK,Peshawar,ssp585,112.2
2031-03,KPK,Peshawar,ssp585,140.9
2031-04,KPK,Peshawar,ssp585,140.1
2031-05,KPK,Peshawar,ssp585,152.2
2031-06,KPK,Peshawar,ssp585,131.2
2031-07,KPK,Peshawar,ssp585,98.2
2031-08,KPK,Peshawar,ssp585,74.8
2031-09,KPK,Peshawar,ssp585,77.9
2031-10,KPK,Peshawar,ssp585,58.9
2031-11,KPK,Peshawar,ssp585,89.3
2031-12,KPK,Peshawar,ssp585,83.7
2032-01,KPK,Peshawar,ssp585,92.7
2032-02,KPK,Peshawar,ssp585,108.0
2032-03,KPK,Peshawar,ssp585,134.1
2032-04,KPK,Peshawar,ssp585,157.6
2032-05,KPK,Peshawar,ssp585,138.3
2032-06,KPK,Peshawar,ssp585,104.8
2032-07,KPK,Peshawar,ssp585,99.6
2032-08,KPK,Peshawar,ssp585,81.7
2032-09,KPK,Peshawar,ssp585,80.2
2032-10,KPK,Peshawar,ssp585,67.1
2032-11,KPK,Peshawar,ssp585,68.1
2032-12,KPK,Peshawar,ssp585,87.1
2033-01,KPK,Peshawar,ssp585,123.8
2033-02,KPK,Peshawar,ssp585,135.1
2033-03,KPK,Peshawar,ssp585,135.7
2033-04,KPK,Peshawar,ssp585,153.1
2033-05,KPK,Peshawar,ssp585,151.3
2033-06,KPK,Peshawar,ssp585,146.1
2033-07,KPK,Peshawar,ssp585,108.7
2033-08,KPK,Peshawar,ssp585,83.1
2033-09,KPK,Peshawar,ssp585,73.6
2033-10,KPK,Peshawar,ssp585,61.4
2033-11,KPK,Peshawar,ssp585,72.2
2033-12,KPK,Peshawar,ssp585,79.7
2034-01,KPK,Peshawar,ssp585,107.4
2034-02,KPK,Peshawar,ssp585,116.2
2034-03,KPK,Peshawar,ssp585,150.4
2034-04,KPK,Peshawar,ssp585,155.7
2034-05,KPK,Peshawar,ssp585,130.2
2034-06,KPK,Peshawar,ssp585,134.8
2034-07,KPK,Peshawar,ssp585,103.5
2034-08,KPK,Peshawar,ssp585,99.0
2034-09,KPK,Peshawar,ssp585,80.6
2034-10,KPK,Peshawar,ssp585,75.9
2034-11,KPK,Peshawar,ssp585,77.5
2034-12,KPK,Peshawar,ssp585,79.4
2035-01,KPK,Peshawar,ssp585,91.9
2035-02,KPK,Peshawar,ssp585,130.9
2035-03,KPK,Peshawar,ssp585,134.7
2035-04,KPK,Peshawar,ssp585,152.4
2035-05,KPK,Peshawar,ssp585,133.2
2035-06,KPK,Peshawar,ssp585,136.8
2035-07,KPK,Peshawar,ssp585,114.0
2035-08,KPK,Peshawar,ssp585,78.6
2035-09,KPK,Peshawar,ssp585,66.2
2035-10,KPK,Peshawar,ssp585,72.1
2035-11,KPK,Peshawar,ssp585,81.6
2035-12,KPK,Peshawar,ssp585,91.6
2036-01,KPK,Peshawar,ssp585,104.9
2036-02,KPK,Peshawar,ssp585,132.8
2036-03,KPK,Peshawar,ssp585,144.9
2036-04,KPK,Peshawar,ssp585,148.1
2036-05,KPK,Peshawar,ssp585,135.5
2036-06,KPK,Peshawar,ssp585,132.4
2036-07,KPK,Peshawar,ssp585,104.7
2036-08,KPK,Peshawar,ssp585,89.7
2036-09,KPK,Peshawar,ssp585,59.2
2036-10,KPK,Peshawar,ssp585,77.2
2036-11,KPK,Peshawar,ssp585,71.4
2036-12,KPK,Peshawar,ssp585,92.0
2037-01,KPK,Peshawar,ssp585,124.5
2037-02,KPK,Peshawar,ssp585,145.9
2037-03,KPK,Peshawar,ssp585,153.9
2037-04,KPK,Peshawar,ssp585,145.8
2037-05,KPK,Peshawar,ssp585,148.0
2037-06,KPK,Peshawar,ssp585,136.2
2037-07,KPK,Peshawar,ssp585,115.3
2037-08,KPK,Peshawar,ssp585,93.6
2037-09,KPK,Peshawar,ssp585,84.1
2037-10,KPK,Peshawar,ssp585,77.4
2037-11,KPK,Peshawar,ssp585,87.7
2037-12,KPK,Peshawar,ssp585,99.8
2038-01,KPK,Peshawar,ssp585,108.2
2038-02,KPK,Peshawar,ssp585,132.2
2038-03,KPK,Peshawar,ssp585,150.1
2038-04,KPK,Peshawar,ssp585,159.3
2038-05,KPK,Peshawar,ssp585,146.4
2038-06,KPK,Peshawar,ssp585,135.3
2038-07,KPK,Peshawar,ssp585,112.1
2038-08,KPK,Peshawar,ssp585,89.8
2038-09,KPK,Peshawar,ssp585,82.5
2038-10,KPK,Peshawar,ssp585,81.1
2038-11,KPK,Peshawar,ssp585,93.9
2038-12,KPK,Peshawar,ssp585,103.1
2039-01,KPK,Peshawar,ssp585,112.4
2039-02,KPK,Peshawar,ssp585,146.9
2039-03,KPK,Peshawar,ssp585,140.1
2039-04,KPK,Peshawar,ssp585,161.0
2039-05,KPK,Peshawar,ssp585,147.5
2039-06,KPK,Peshawar,ssp585,132.6
2039-07,KPK,Peshawar,ssp585,132.7
2039-08,KPK,Peshawar,ssp585,92.4
2039-09,KPK,Peshawar,ssp585,82.8
2039-10,KPK,Peshawar,ssp585,80.2
2039-11,KPK,Peshawar,ssp585,80.9
2039-12,KPK,Peshawar,ssp585,85.2
2040-01,KPK,Peshawar,ssp585,120.0
2040-02,KPK,Peshawar,ssp585,135.4
2040-03,KPK,Peshawar,ssp585,152.7
2040-04,KPK,Peshawar,ssp585,159.0
2040-05,KPK,Peshawar,ssp585,157.5
2040-06,KPK,Peshawar,ssp585,142.1
2040-07,KPK,Peshawar,ssp585,105.7
2040-08,KPK,Peshawar,ssp585,99.3
2040-09,KPK,Peshawar,ssp585,96.9
2040-10,KPK,Peshawar,ssp585,61.4
